ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 08:50,275.01460296631825,282.83818044296993,285.8353434827192,297.5914758283664
2022-06-01 09:00,276.39049751336273,287.9303579955452,292.7186920044406,303.89132649057257
2022-06-01 09:10,284.81840009445807,290.85729876761036,299.6787618758674,305.40004156214053
2022-06-01 09:20,300.6307947273536,303.3360010111165,306.17634277525997,306.0592704259233
2022-06-01 09:30,320.85834412368763,307.72292919431004,312.5897158813306,310.79344822138034
2022-06-01 09:40,330.07166313103903,316.6540412941968,316.7497620465982,312.1138936100043
2022-06-01 09:50,336.00283502242536,331.01554019698716,323.1194965739158,312.0905218537628
2022-06-01 10:00,340.92608476941257,331.9933831392524,328.2110924505745,311.3237988799988
2022-06-01 10:10,343.8004130798212,336.0489526210277,331.86018330049444,303.19749123276824
2022-06-01 10:20,350.75905596955744,340.26745319230594,332.85191518782096,301.3833785147739
2022-06-01 10:30,351.8040932603989,341.8908689000535,336.0275426647287,297.1418657628853
2022-06-01 10:40,355.1297250983911,344.8330529909268,337.9691023548745,292.9946329927915
2022-06-01 10:50,353.382130644631,344.20328211691645,337.19362700781903,294.47431189047296
2022-06-01 11:00,352.2769938883895,339.5414926361822,335.0799174916968,296.5805137066294
2022-06-01 11:10,348.3751554875706,334.77634020690994,329.15851578125364,300.03559081763575
2022-06-01 11:20,336.35074168708775,330.07149108725974,322.99224593787966,303.9481435049964
2022-06-01 11:30,331.5358973385147,323.03090759146636,319.37755351026726,304.88458942277384
2022-06-01 11:40,325.5460247872009,318.756243444209,315.55586318821463,302.4678547605115
2022-06-01 11:50,316.8019949845619,313.93638155446115,310.7359905669476,301.70260319239816
2022-06-01 12:00,312.00815009347616,309.762567750352,308.4387634240799,300.000437234863
2022-06-01 12:10,311.2496938697148,308.5150250310666,308.6659657390466,300.5199668502579
2022-06-01 12:20,307.6310952199234,306.01572841115814,306.55936877038675,298.65249037707645
2022-06-01 12:30,311.1806027265974,306.92720547980315,306.48195050108177,295.6118288578354
2022-06-01 12:40,311.30755903515745,305.7543709368053,303.94920444036256,291.99247080649303
2022-06-01 12:50,311.2482907894077,304.52845687357586,301.9553307721897,288.832255576287
2022-06-01 13:00,308.0580911390992,302.7233381369929,299.4334752929868,285.29026962442197
2022-06-01 13:10,307.02876009758404,301.0663184895383,296.40549315625003,281.91126210274723
2022-06-01 13:20,304.8108176762909,298.945094122933,294.2543858315334,279.543764592379
2022-06-01 13:30,304.87797701887365,297.170710370475,292.56398189670756,276.46931312148945
2022-06-01 13:40,301.49549214650864,295.06218639812363,290.7045443779973,275.7528757266187
2022-06-01 13:50,301.49549214650864,295.1093060952828,290.7051526704286,275.9715028126176
2022-06-01 14:00,298.7347229228938,293.8930092672434,289.8626566754107,276.10092223539647
2022-06-01 14:10,295.06102278137286,290.26366516172953,287.43821105387195,274.1242527964663
2022-06-01 14:20,294.85856722275486,290.84248583322375,288.3745626737958,276.1742079351343
2022-06-01 14:30,292.4565753663156,289.2399796853804,286.0944576443797,276.56937532378146
2022-06-01 14:40,290.1505778455195,288.3638054780663,284.97421467175064,276.93468511822016
2022-06-01 14:50,288.0390358503176,287.11827642194663,283.8585259623168,276.0788897295059
2022-06-01 15:00,288.2407715602234,286.22626505765766,282.73469002797975,272.62058841522236
2022-06-01 15:10,288.685554958899,285.94940550471966,281.5808104957428,271.3962008537782
2022-06-01 15:20,288.3651607429495,285.74974675390644,281.2347154112446,270.621676975917
2022-06-01 15:30,290.0138075847994,285.6670025579111,281.1368576821875,268.8267303999825
2022-06-01 15:40,288.70842691040457,284.68310516737404,280.654943624734,268.33509436974543
2022-06-01 15:50,291.11552853991276,285.7640789805352,281.4314581118149,266.80210125189836
2022-06-01 16:00,290.86257262370657,285.7188551211167,281.9376938067504,266.9470876604865
2022-06-01 16:10,286.4757532415025,283.3430215832247,278.9639373018938,265.08186126180925
2022-06-01 16:20,286.20352353795016,282.1479686782918,278.33075019982857,264.7945695805961
2022-06-01 16:30,285.2935232446898,281.2489793540866,277.86850003911456,264.8511183134754
2022-06-01 16:40,284.45165282361893,280.1445249271435,276.6557936532965,263.50477698686626
2022-06-01 16:50,284.5200686932084,280.19145437293884,276.2828647480159,263.18328992577057
2022-06-01 17:00,281.7906194893978,278.11269218662585,275.2308413024325,263.99062609389773
2022-06-01 17:10,282.0930403674284,278.97755956113633,275.86216550572703,264.78267961922734
2022-06-01 17:20,281.0772308352041,277.4550164784733,274.7121709663846,264.03071290860044
2022-06-01 17:30,279.1616374235067,276.4208922546227,273.1130513879396,263.27921616636206
2022-06-01 17:40,279.3357947287289,275.64119789756785,272.1941232118012,262.624236644535
2022-06-01 17:50,279.2238778683033,275.6076242500672,271.8842740670755,261.8649125956507
2022-06-01 18:00,279.38898450589267,275.8757042319264,271.74783617730566,262.2418750385283
2022-06-01 18:10,279.2918599886428,275.68674135276643,271.1751812272692,261.32532001321806
2022-06-01 18:20,279.9909770622536,276.0994206251319,270.98849107247304,260.749376103148
2022-06-01 18:30,280.1299100545025,276.1224525888393,270.9969975723532,259.9542879147573
2022-06-01 18:40,279.9727132254973,275.53263070176655,270.8784111558977,258.79145755403425
2022-06-01 18:50,278.9641323216547,274.80787806555975,270.7277193562463,258.84392764363815
2022-06-01 19:00,278.17033795832725,274.74711036324993,270.1019639551217,258.5435142768914
2022-06-01 19:10,277.13533428713623,273.70539341787776,268.8784355816264,258.4382903302528
2022-06-01 19:20,276.297381308132,272.6253368855381,268.25881054363117,257.8701869400068
2022-06-01 19:30,275.26658936670555,271.9946835728379,268.10872923029814,257.89231783491186
2022-06-01 19:40,275.2911058344822,272.09692512177327,268.10075236227885,258.34477342859395
2022-06-01 19:50,274.5128940266692,271.5532448926903,267.47588121561455,258.2459618153594
2022-06-01 20:00,274.37324313260507,271.5180130938275,267.5849789091311,258.5362059592625
2022-06-01 20:10,273.69762391680894,271.44439021441286,267.38546701349486,258.6958444692807
2022-06-01 20:20,274.66179589353703,271.05503759048224,267.23866208709416,257.631191964183
2022-06-01 20:30,273.63234265322205,270.71548362211473,267.1607716286445,257.6386448499245
2022-06-01 20:40,273.61780642812766,270.20679416086506,266.69314315195174,258.16720289110987
2022-06-01 20:50,273.63270600369447,271.3814275037163,266.6652160801365,263.9769055167355
2022-06-01 21:00,273.56755101992246,271.0494243371483,268.60342150839307,267.7444630043166
2022-06-01 21:10,273.68699991655734,271.20988138790716,270.16850630586106,269.6603196831871
2022-06-01 21:20,274.4929462132096,272.73549027119,273.7127393652352,269.02309081158944
2022-06-01 21:30,275.0676413085524,278.2695188584591,278.44054497055083,270.60510950105964
2022-06-01 21:40,278.8684546810094,278.18523597242876,279.1254583250136,269.9403875445526
2022-06-01 21:50,282.27955373484787,279.9386607260519,280.5245617018984,269.530797523681
2022-06-01 22:00,290.89710519667005,284.7882256604715,282.5591271805313,268.4073021920442
2022-06-01 22:10,298.02545507015736,289.2384999809193,285.89050593319865,267.27119731818556
2022-06-01 22:20,300.30919787000624,292.9980530457881,287.51939117600375,262.0578493444983
2022-06-01 22:30,301.60852354003407,293.1880384833346,286.1335768374665,259.2098511200255
2022-06-01 22:40,302.19337778947033,293.62442245276134,289.2928886584971,257.2484797865313
2022-06-01 22:50,300.81078926164145,291.63579308145967,286.2216782470941,259.10551088972716
2022-06-01 23:00,299.45257648980333,290.64739843463786,283.63690829276004,260.43057898746116
2022-06-01 23:10,295.38073856012255,286.60952904567563,280.2064464894153,262.48939377688305
2022-06-01 23:20,292.05991233648746,282.23479081373216,277.729161066742,265.7099060769844
2022-06-01 23:30,288.13869350535987,282.5429002135989,279.7553079649364,269.46010182238524
2022-06-01 23:40,283.3569774419173,281.85205556290106,279.17439919410447,272.71767459158133
2022-06-01 23:50,278.90496981065905,279.1761079332355,278.2232557750796,274.02019131720346
2022-06-02 00:00,277.0720004802717,278.42222195568297,277.9188279581062,273.74007889587136
2022-06-02 00:10,277.47135138638646,277.15224609711703,277.2039276006696,272.9544642215438
2022-06-02 00:20,277.9901919173898,276.05623541784837,274.7972698136522,271.4661519814105
2022-06-02 00:30,279.9839422117056,277.6508869306225,275.0104266779389,270.66710325424526
2022-06-02 00:40,282.8498693348318,278.47464297579984,274.91950127347235,269.12609463100654
2022-06-02 00:50,285.03485098325257,280.11077383571916,275.6512502453857,267.07058224848043
2022-06-02 01:00,286.9093148139653,279.60075316931875,275.5053963876923,264.10674409172856
2022-06-02 01:10,287.37590343322245,278.8644069775487,275.998027003023,261.8540304348996
2022-06-02 01:20,286.6559214574901,278.66233369515,274.51129748455094,259.83339877300494
2022-06-02 01:30,285.7101912289323,278.82214482002934,274.07188365654224,259.61344392402856
2022-06-02 01:40,284.67606793231033,278.8751400458179,274.82670208347304,260.4472767608385
2022-06-02 01:50,283.7278621111683,277.81795341154657,274.6734940069815,260.48555778006215
2022-06-02 02:00,281.162339886642,276.15608565136176,273.371742203045,260.82751767995137
2022-06-02 02:10,280.0655773012582,275.52913026738895,273.3800264386646,261.8682398498822
2022-06-02 02:20,278.733215321852,275.6292097699151,273.7461046242416,263.48349362350734
2022-06-02 02:30,276.6481502819556,274.26992220693734,272.97682214705213,264.70138333065154
2022-06-02 02:40,275.0504984811954,272.4704735405775,271.94854136961584,264.59346258392713
2022-06-02 02:50,274.5013071091194,271.3393643858849,271.2581022354014,264.4143928799494
2022-06-02 03:00,274.92282340648194,271.2839803550432,270.3346551788643,263.2627076071482
2022-06-02 03:10,275.2698508092498,271.68256680052616,269.37258004794427,261.5929111453009
2022-06-02 03:20,275.6465448455151,271.5744963058392,269.13025913083874,261.1795460042193
2022-06-02 03:30,276.49993480063256,272.46438522595975,269.5815878303206,260.31213323333145
2022-06-02 03:40,276.2018056275917,272.5632961033289,268.9197729259509,259.37663453008366
2022-06-02 03:50,278.23331924747475,274.08628342720743,269.46113999732836,258.5005519514499
2022-06-02 04:00,277.8404867420448,273.9478539911551,269.0685584069903,257.896446527139
2022-06-02 04:10,277.80468949166016,273.5940397446957,268.1318630767068,256.8267920084317
2022-06-02 04:20,276.34560940315004,272.4471145950003,267.9257153818948,257.13194377052696
2022-06-02 04:30,276.50823995920365,272.470092894164,268.01897062974257,257.4520308286321
2022-06-02 04:40,275.10601512492656,271.54848716751326,267.92427345417985,257.5436003184368
2022-06-02 04:50,274.24991578681926,270.5781281009168,267.49836303226175,257.5158175334766
2022-06-02 05:00,273.11316190081186,269.8150395130734,267.0846128942978,257.4335848972633
2022-06-02 05:10,273.2641659282962,270.09771044062614,267.739607157898,258.1648654248418
2022-06-02 05:20,273.3187296504717,270.13548132036175,267.3254303634262,257.97596684155116
2022-06-02 05:30,273.39206245308986,270.31287803525225,267.025333480539,258.1669548006262
2022-06-02 05:40,273.56177458092753,270.2445659692952,265.8449526831357,257.29872996239067
2022-06-02 05:50,273.5639442315495,270.2483295611212,266.1297709197333,257.50950906417313
2022-06-02 06:00,273.4695369330635,271.3610853535325,265.7347083163321,256.7681110990579
2022-06-02 06:10,273.8831453637004,270.5484339944749,265.4726532975559,256.9976349107023
2022-06-02 06:20,273.62425269197087,270.606152509247,264.82533953947234,256.59761260847364
2022-06-02 06:30,273.5924761777739,269.94619103193594,264.49931672075024,255.26745284199222
2022-06-02 06:40,273.23468564297156,270.2411526363622,264.4724061441806,256.0240938660673
2022-06-02 06:50,273.391481848355,269.9924778939788,263.8680226041178,253.86878671601417
2022-06-02 07:00,273.22493785860496,269.8460117119683,264.3701215417894,254.68969757109218
2022-06-02 07:10,273.39718827706304,270.00628523316055,264.06465988249465,253.57147785012575
2022-06-02 07:20,273.51786993801414,269.7251178520473,263.8248116234366,253.8634279726361
2022-06-02 07:30,273.4947346301816,270.03977812285586,263.80199996223314,253.916366940689
2022-06-02 07:40,273.4949565185391,269.9680485772342,263.8915559152551,254.32760191370406
2022-06-02 07:50,273.3819245048609,270.0481370910728,264.3137494635714,254.7356490530078
2022-06-02 08:00,273.44834244463186,270.05379804564075,264.1518498808343,254.89233251035316
2022-06-02 08:10,273.98154917340514,270.2741008907646,264.11479367725826,255.21057768866262
2022-06-02 08:20,274.30855934157546,270.24001119572114,263.65063751153747,253.56517646625602
2022-06-02 08:30,277.5021513397538,271.8238777760781,264.3375733571592,253.78390295890105
2022-06-02 08:40,279.5271580651213,273.47471201086626,269.20993867375194,258.47755618763244
2022-06-02 08:50,280.35782155086594,275.92916940337017,272.8253818731951,267.9069492890931
2022-06-02 09:00,279.5825011246067,275.56517881003873,272.9831898515366,281.82756630114113
2022-06-02 09:10,277.03657618020367,273.8789225210534,271.3774194716652,286.5217190977272
2022-06-02 09:20,277.75791925096706,274.2134346607887,271.9707508038685,285.5940443579744
2022-06-02 09:30,277.70772106395066,282.78586582595,283.1900205282415,288.8988377848821
2022-06-02 09:40,277.5770021358237,284.70585462735187,290.21140312848064,294.08578812104514
2022-06-02 09:50,293.43655718947014,294.8315161539142,300.80293686950347,298.5369906254531
2022-06-02 10:00,306.6194659580826,302.740037645865,306.7578664097741,305.5354539669502
2022-06-02 10:10,317.9902275286895,307.2822148197802,309.3914344026617,305.78822793248395
2022-06-02 10:20,322.3455431527644,310.70092915850717,309.80860292838105,307.08676663427894
2022-06-02 10:30,327.6584959683693,319.1163803526759,316.0465102426119,305.00306962185505
2022-06-02 10:40,333.0074207714454,326.1992205908806,321.90911176784306,301.51770236103295
2022-06-02 10:50,337.5722962704433,329.2754035769636,324.83420005056433,298.77183484345807
2022-06-02 11:00,340.4170075748726,331.39032277267677,328.23184894496393,294.08954377274887
2022-06-02 11:10,337.6108128679457,332.956864863681,328.4464913108076,290.9870126238583
2022-06-02 11:20,343.59541628770756,336.300782196869,329.48452822440294,289.2120399327903
2022-06-02 11:30,345.3223008977214,334.087324620253,325.3790191708418,289.4973972018875
2022-06-02 11:40,333.2108255557811,327.2194301433262,322.36316993943313,291.1321299426578
2022-06-02 11:50,336.9432717516074,323.9042124740751,317.314998677394,292.23889286210334
2022-06-02 12:00,330.1130877786461,318.20250371968535,312.08926707265306,295.7021048404374
2022-06-02 12:10,322.5239177269324,312.6013343297866,309.0539272993476,296.5925425559895
2022-06-02 12:20,315.6257535561023,310.97157259406185,306.6289806228986,296.17831809275276
2022-06-02 12:30,308.35092924229656,305.4335454963635,304.02287037220174,297.5535679492008
2022-06-02 12:40,303.63816823198044,303.0626658551999,301.11986640149536,295.91714468265326
2022-06-02 12:50,301.91289225034177,301.13855731361303,300.49469572962505,295.0066342461852
2022-06-02 13:00,302.4891367934211,301.4409618559218,299.79495606276686,291.66577593399916
2022-06-02 13:10,300.81950428147616,298.6473435047979,297.99157659913465,289.59424372044276
2022-06-02 13:20,302.5428245901761,298.333415751014,296.1327884540872,285.9072288261867
2022-06-02 13:30,302.11483720012313,297.08157530642916,295.0298944546045,283.07909974487603
2022-06-02 13:40,301.7028667021143,295.9855770909922,292.0800036650172,279.3456258985349
2022-06-02 13:50,300.60007370319954,295.51178009162595,291.19012884306886,276.73288046206096
2022-06-02 14:00,299.4772508460831,293.5702236323324,289.2047627222118,273.13510387458825
2022-06-02 14:10,297.1407493504887,291.74834199256117,287.33497831572834,271.1699201936121
2022-06-02 14:20,296.11189428200754,289.8345531997183,285.23452491092627,269.59403679067265
2022-06-02 14:30,294.71668670846054,289.1415494102333,284.87182919603276,269.15034845664013
2022-06-02 14:40,293.7592830954916,288.2983311619554,283.0702984528653,267.9931364703091
2022-06-02 14:50,290.8904516039975,286.07092241763786,281.8412350191931,267.8068402316928
2022-06-02 15:00,288.1298332685436,283.97088857954964,280.009732883405,267.5780499078813
2022-06-02 15:10,284.97115098621265,282.1735962083516,278.44884865065234,266.4200940240813
2022-06-02 15:20,283.3320752830598,281.131639823213,277.307729180935,267.2142061738688
2022-06-02 15:30,282.56017258353063,280.7375123702676,277.77861488063553,268.48426571347966
2022-06-02 15:40,281.5786281411117,279.31480407816673,276.87070333601497,268.27114491874187
2022-06-02 15:50,280.19694204541224,277.6169905066179,275.8640894529403,267.1505226232239
2022-06-02 16:00,279.4127112915501,277.639912154809,275.25396473391186,266.8933608728194
2022-06-02 16:10,280.5232706960938,277.60623397533124,275.51506431655787,265.90790266994793
2022-06-02 16:20,280.2823386825088,278.0443734353123,274.7849923023167,264.18970025041125
2022-06-02 16:30,282.1031405199193,277.84758710531526,274.398566675524,262.37004602205803
2022-06-02 16:40,281.648799815533,276.90317057499374,274.0074188231915,260.3783627655485
2022-06-02 16:50,284.58466135375005,279.09331823607454,274.4532138998325,259.69048270472103
2022-06-02 17:00,284.665158387241,278.67040314375816,274.3061677390051,259.04361188862754
2022-06-02 17:10,284.52362813271407,279.072217807635,274.6607290896607,259.31617338456124
2022-06-02 17:20,280.3776034584567,275.6895076907542,273.082547909781,258.64318173237604
2022-06-02 17:30,281.4309413361239,276.3274364745632,273.2335497838557,258.74749676502006
2022-06-02 17:40,278.49653570604687,274.48685983577366,271.0577208946097,257.55371059421134
2022-06-02 17:50,275.98406768549205,273.05667019803366,269.3947851142252,257.449104342361
2022-06-02 18:00,276.893375680606,273.646545619696,270.7635856391056,258.68906349544733
2022-06-02 18:10,275.13849857664906,272.89233880636334,270.1192480182011,260.65555674882125
2022-06-02 18:20,275.4313275153253,272.7313654237706,269.80406365955196,260.9820446299326
2022-06-02 18:30,275.4076976284434,272.4278584724527,269.1383318093336,260.22919332223887
2022-06-02 18:40,274.53325401744644,271.96638052097506,268.2855230710027,261.031318649809
2022-06-02 18:50,274.5060087124101,272.21615931929426,267.67515414996177,258.90075989272265
2022-06-02 19:00,275.07564398467395,270.914682307987,269.3439805094301,257.11794103530565
2022-06-02 19:10,273.47751589964713,269.06497752154206,269.66306982591635,256.7129211651273
2022-06-02 19:20,275.49260705867414,270.60236091177967,270.02613006935934,255.73510486933182
2022-06-02 19:30,275.51187115339934,270.9308566321435,268.60744289454703,254.1690742457075
2022-06-02 19:40,275.7019349356866,270.74004927608803,267.8626582109395,253.1332135735306
2022-06-02 19:50,275.0325661657257,270.7989580063459,267.2796192927282,254.37061741087786
2022-06-02 20:00,274.5605761901238,270.39179319389854,267.01362642067596,254.56156629123785
2022-06-02 20:10,273.1606890138955,269.61451433183197,266.3289593273265,253.268126089346
2022-06-02 20:20,273.0309231189575,269.54772121490646,266.4956573737074,253.35741408408782
2022-06-02 20:30,273.0309231189575,269.5131902131761,266.53562151438905,253.97811885635937
2022-06-02 20:40,273.2153246281684,269.48214560662353,266.5592929974486,254.2164775718464
2022-06-02 20:50,273.2153246281684,269.4864605273726,266.36301086253104,254.2168494336142
2022-06-02 21:00,273.1783936749648,269.6737498431365,266.8647509942174,254.99851969922742
2022-06-02 21:10,273.68592521853543,269.0752051393537,266.2624966946568,253.61989604980275
2022-06-02 21:20,273.81791841630735,269.4244402788066,266.3320986640014,253.4844423974239
2022-06-02 21:30,273.8247784428787,270.0378785019872,267.63806802409476,256.3425352634142
2022-06-02 21:40,274.155622131893,271.49141844734163,269.5232235153341,261.45928250500555
2022-06-02 21:50,274.03361524701836,271.6717396014093,269.45565463222806,262.2265399923238
2022-06-02 22:00,273.88604019273333,271.0843886816163,269.8132431389697,263.4056545794402
2022-06-02 22:10,274.171315312717,272.0979216235257,274.3624740302322,262.88411159024855
2022-06-02 22:20,277.05784145841136,273.51848861016157,275.3992266690853,262.07842101310996
2022-06-02 22:30,278.3845325095204,274.84995167246433,275.719498149071,262.1978756011978
2022-06-02 22:40,279.8718600598523,274.7436150993212,274.4825125440131,259.20544645779614
2022-06-02 22:50,287.0682710476157,278.59978566663784,276.71521826657965,256.6946510959719
2022-06-02 23:00,289.839094865949,280.60278195300015,276.8636595982056,254.42880938813346
2022-06-02 23:10,291.94926612356255,282.4243626895074,277.17869988305296,253.67834009238047
2022-06-02 23:20,293.1993121755819,285.23955894117734,279.3979543358373,254.53834009354418
2022-06-02 23:30,289.7617614541242,280.0199604610609,275.49309031295587,256.4810602331033
2022-06-02 23:40,288.3334405168067,279.156595214943,275.6833760345828,257.6775787142656
2022-06-02 23:50,286.3502263839651,277.9666213342252,273.22943786017413,258.0884275914146
2022-06-03 00:00,281.34233617089944,275.0887379470628,272.15453172008694,257.4249781657171
2022-06-03 00:10,277.1541908944199,274.2153976975567,272.7980949800408,260.3937688414635
2022-06-03 00:20,273.3892588916821,272.0342720168432,271.67237690219554,262.8939691131242
2022-06-03 00:30,272.52881726392076,270.7200959964153,271.344877274572,264.6139218546538
2022-06-03 00:40,273.1267173584167,270.19863827757763,270.4865909085078,263.8198788789042
2022-06-03 00:50,274.2833676765891,270.37334281372745,270.5834257417218,264.0731135298232
2022-06-03 01:00,275.32248934873166,269.87315162894805,269.41411651490785,261.79900662143467
2022-06-03 01:10,275.80589309236507,269.89203027344604,269.58080365737436,261.65064570819106
2022-06-03 01:20,275.62782917694994,270.1167949453202,268.67018965034146,259.49727012029115
2022-06-03 01:30,276.856375469783,272.5324007057061,269.0256389980103,257.35272636096283
2022-06-03 01:40,278.1451641356945,273.1548519475188,269.64177899553835,256.09928234235707
2022-06-03 01:50,280.8497557929063,274.22727015935925,268.49893699144945,253.60064461556382
2022-06-03 02:00,279.75614335758485,273.10926953813225,267.7453647450549,252.87149369731495
2022-06-03 02:10,280.2520193534525,274.13032062415294,267.4296518289701,253.09882111220819
2022-06-03 02:20,278.58611829757285,273.07308265248497,267.5465450705214,253.44556075325931
2022-06-03 02:30,277.248545026249,273.10603590768875,268.00711082582427,254.57886566858465
2022-06-03 02:40,276.3630213972527,272.07311878988406,267.32663466409343,254.5550462758253
2022-06-03 02:50,274.64942049183105,270.89521662236723,266.9732212310288,255.69666328306306
2022-06-03 03:00,272.740479485006,269.84993665150506,267.1714358525222,256.73403806498027
2022-06-03 03:10,273.249704750689,269.7777243242159,267.64913707286814,257.36638821371764
2022-06-03 03:20,273.30824838197714,269.7613388568046,268.1388205111937,258.1512229651742
2022-06-03 03:30,273.3760121101447,269.81337277717284,268.214135964144,258.1340285417191
2022-06-03 03:40,273.4866801071348,270.79303824103397,268.2558755929908,258.1501553247975
2022-06-03 03:50,274.20120136553885,269.83371404748067,267.43483529780366,257.45521570041257
2022-06-03 04:00,274.4261804523782,269.0295172855252,267.0877875484264,256.5026781792285
2022-06-03 04:10,274.2827998085153,268.8455193803847,266.7859103327814,256.536333746286
2022-06-03 04:20,273.9935505493771,269.4034444553767,266.5044854047279,255.69186729870003
2022-06-03 04:30,273.8771980564587,268.60718815047926,264.96435945520375,253.72400088009377
2022-06-03 04:40,273.80907628902736,268.7083155467274,265.05786642792674,253.9498942342606
2022-06-03 04:50,273.7061767759401,268.49052897475224,264.99677846529625,253.09360854094552
2022-06-03 05:00,273.58600479861866,268.32743447106606,264.94752521229435,253.16738769041956
2022-06-03 05:10,273.2955071228866,268.3612242748216,265.0196624522315,253.4346629452645
2022-06-03 05:20,273.22106664965577,268.59188895845307,265.4602002311601,254.5372041420632
2022-06-03 05:30,273.3047941106137,268.6896523117581,265.3429318541601,254.5534132019987
2022-06-03 05:40,273.1502064452012,268.50026517554045,265.41771353115706,254.2738674590177
2022-06-03 05:50,273.17936733098816,268.6115700434571,265.10802147696717,254.021051453569
2022-06-03 06:00,273.412283514807,269.4302034628378,265.91050361375056,255.13084011404857
