ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 17:50,279.19696522483713,276.15973282667153,273.7445329270206,261.24533715430806
2022-06-01 18:00,279.1842353114619,276.0165632950021,273.00532091063013,261.16123856257116
2022-06-01 18:10,279.06379138007816,275.78189011803954,272.89921636724307,260.14947078404373
2022-06-01 18:20,279.66104064675056,275.5730951752449,272.24088927751495,259.20651556037643
2022-06-01 18:30,279.82827538878706,274.6006291998531,271.53676849557047,259.05569861322874
2022-06-01 18:40,279.8786746099056,274.8343106364652,271.8401796629052,258.24317426706347
2022-06-01 18:50,279.03453406075147,273.9482131637634,270.7531839137788,258.4887172920385
2022-06-01 19:00,278.15517002388884,273.8531346522342,270.42582289893073,257.62434265598074
2022-06-01 19:10,277.1613094621915,273.4781055170371,268.6987214438785,257.14374780911646
2022-06-01 19:20,276.10104799113026,272.6536273400918,268.05690232237794,257.10899803764113
2022-06-01 19:30,275.26089903676086,272.36986371514365,268.01740947009574,256.94570373890906
2022-06-01 19:40,275.0014235456067,272.2287395890013,268.12503448799396,256.97268404832175
2022-06-01 19:50,274.53090404556986,271.579727363638,267.98849064021545,257.3530220842655
2022-06-01 20:00,274.1774076054637,271.2074253905218,267.85602664362193,257.26864377112753
2022-06-01 20:10,273.54505894926797,271.43215912513625,267.4787598491025,257.256374451955
2022-06-01 20:20,274.5520841932453,271.6754191952751,267.4856820027729,256.735826570308
2022-06-01 20:30,273.9608979590813,270.87071940515244,267.0212749178629,256.4604270893857
2022-06-01 20:40,273.6903493748326,270.7537392707743,266.77567013914614,256.4500418346618
2022-06-01 20:50,273.5634797200167,270.24934119305243,265.66559518044374,266.6058388148563
2022-06-01 21:00,273.1814071853369,270.78124542808786,268.1583704723933,268.64408570118195
2022-06-01 21:10,273.5155489960515,271.219240853156,270.3731657594779,268.90998252981285
2022-06-01 21:20,274.59484796038873,272.8578672754162,273.36090138209215,269.3529418970685
2022-06-01 21:30,273.19990429369443,277.1860945162881,277.1648510648254,270.620152146718
2022-06-01 21:40,278.57669238207006,280.24969023746104,279.12811144699685,270.0163908447038
2022-06-01 21:50,283.3156048293773,281.18128669533496,280.6930410203234,269.23928369803696
2022-06-01 22:00,291.4988098947222,282.6443463535202,281.32916543325047,267.99043412105254
2022-06-01 22:10,297.64199980457846,286.34703754526055,283.3324008155459,265.00182467444495
2022-06-01 22:20,299.68482818075313,292.7925169765753,285.97629424698965,262.4947923560153
2022-06-01 22:30,301.480963675756,297.50473156805873,287.4067854960345,259.0358210247928
2022-06-01 22:40,302.320308615523,295.5320748942389,287.40922974565984,256.53313514365834
2022-06-01 22:50,301.87731830191194,294.01155788938166,284.8431225284112,258.8496973211001
2022-06-01 23:00,299.3100658397187,291.1128648963534,282.3957504481417,259.5578337520194
2022-06-01 23:10,296.59538514896883,287.23473495737153,281.39651346693745,261.55201322370834
2022-06-01 23:20,293.110315187668,284.45236344042314,278.94361133986723,266.0667008801181
2022-06-01 23:30,287.07441357283074,283.3034999377277,280.7033360542367,271.58447805656016
2022-06-01 23:40,282.58709211702086,281.9822288193456,278.0445973162694,273.569097802417
2022-06-01 23:50,279.0878527734476,280.4234526916486,278.71536558214734,272.6913725843012
2022-06-02 00:00,277.714468424003,279.00017992735667,278.15031832945994,273.0849024053709
2022-06-02 00:10,277.92192587220904,277.6875484818428,276.32032858675115,272.746052828878
2022-06-02 00:20,277.9211592851686,278.26471546005126,275.0756601118967,272.3354299405274
2022-06-02 00:30,279.69267601513684,277.74635396684585,276.20456358486956,270.7015049679882
2022-06-02 00:40,282.1146324091239,277.7416193146841,275.44608688336456,268.97233336697565
2022-06-02 00:50,283.50843882886943,278.5259343881102,276.2803961543753,266.80689094282405
2022-06-02 01:00,286.8907874918815,279.2938290865705,275.41858129022785,263.9100477287105
2022-06-02 01:10,286.80406297430085,280.30652440415116,275.39115195818687,261.9407578561576
2022-06-02 01:20,286.4267127368283,280.1242147221539,273.81819728403025,259.7105527045983
2022-06-02 01:30,286.1764779139933,280.04026856530487,273.26124760878184,259.52879436450456
2022-06-02 01:40,284.8188960810679,280.3840120791503,273.1408742661435,260.35549152656176
2022-06-02 01:50,283.6035672570154,280.4221448117769,273.25280017221894,260.48142405150367
2022-06-02 02:00,281.1810351382084,278.4181608544073,272.94394515835285,260.6993720030819
2022-06-02 02:10,279.56511616737777,276.37558723906443,272.38900339971013,262.33418903379595
2022-06-02 02:20,278.4085009003164,276.2741899481895,272.1795939652251,264.2109666966286
2022-06-02 02:30,276.8266403832064,275.323564208949,272.48099298307045,264.73495106136994
2022-06-02 02:40,275.344718544241,273.65548215770013,271.27534424813183,264.37059374808774
2022-06-02 02:50,274.75618401298874,272.8077222873111,270.5495502196555,263.89944767049377
2022-06-02 03:00,275.0417081791243,272.53910303585263,270.2070855513681,262.7951768484317
2022-06-02 03:10,275.468771222374,272.9503916177848,269.5807261065874,261.5713938743591
2022-06-02 03:20,275.59978065093424,272.25067217646915,269.25448445108697,261.17930685272694
2022-06-02 03:30,276.50724336515987,272.9023180401981,269.4131465910022,260.09672503518567
2022-06-02 03:40,276.6367488124665,273.49222947518666,269.0932548735487,259.16082669329086
2022-06-02 03:50,278.22260508495845,273.97986552391717,268.74547477507264,258.4230612671695
2022-06-02 04:00,277.9248152672818,273.7030551048797,268.8524141043871,257.55492005515987
2022-06-02 04:10,277.61278605529014,272.66819927262065,268.07809905570514,256.81198416128433
2022-06-02 04:20,276.91701565920044,272.44390252436995,267.4973808456369,256.788414057247
2022-06-02 04:30,276.4798915456336,271.79043845985655,267.87890022946806,257.00064009798507
2022-06-02 04:40,275.3979745545075,271.6330587507619,267.98399043243523,257.1604080180392
2022-06-02 04:50,274.49753968779453,270.98697604224986,267.86993938021817,257.1614234849182
2022-06-02 05:00,273.6237014627162,270.59055910503076,267.34790868717164,257.13276874769434
2022-06-02 05:10,273.45208884129255,270.3107541794161,267.2586424963015,258.35527325591966
2022-06-02 05:20,273.66065451662627,270.5377285492904,267.073269091123,258.1102499522806
2022-06-02 05:30,273.81385447337067,270.50078995046715,267.12195636860014,257.8062093944679
2022-06-02 05:40,273.8471518740436,270.47056300335515,266.9669908999248,256.8527462747714
2022-06-02 05:50,273.8867149260582,270.5621960097588,267.11089379603146,257.10244534622115
2022-06-02 06:00,274.0558720457835,270.694700391351,267.1141224588031,255.9481559684037
2022-06-02 06:10,274.2968862979363,270.5089362059536,266.41992381727584,256.4492005352217
2022-06-02 06:20,274.41326775625436,271.5499237954063,266.3068794833795,255.11019852594998
2022-06-02 06:30,274.1918154042032,271.62962097916926,265.51423056513437,254.3144257848538
2022-06-02 06:40,274.23222355417823,271.15318384522845,265.9002326442196,255.33977657611118
2022-06-02 06:50,274.4552783675858,270.94644983517435,265.56773756593276,254.37166242466225
2022-06-02 07:00,274.0187658844885,270.63817078052165,264.21884160764785,253.44203842970936
2022-06-02 07:10,273.5014280589787,270.7771118214339,263.7234456109653,252.26859854473065
2022-06-02 07:20,273.6947453328283,270.6948739595815,263.57652064107486,252.14093523897228
2022-06-02 07:30,273.66459864386127,270.95158588828264,263.9739916931888,252.5034104094548
2022-06-02 07:40,274.62880491856157,270.6262581867443,264.1238008537125,253.0485457596656
2022-06-02 07:50,274.28467206618126,270.74048974557917,264.9054513026641,254.9965130280263
2022-06-02 08:00,274.01756117707646,270.6436801078795,264.8166210916866,253.5302052988115
2022-06-02 08:10,274.62585149841584,269.91189344141276,264.93692921011444,253.33151825794585
2022-06-02 08:20,274.52609317727473,270.1787169935259,263.9015765368083,252.98764866356538
2022-06-02 08:30,277.09720419985905,271.05765192544374,264.0508839677596,252.12549461637064
2022-06-02 08:40,279.6588446846235,271.73374564082144,264.7709178968454,263.94580780655485
2022-06-02 08:50,280.91226733777626,274.8216590378213,270.21904640877,275.6907326250199
2022-06-02 09:00,281.5012269882739,276.53659266367896,273.0565137272851,279.0933771956701
2022-06-02 09:10,279.60515900869547,276.4315218045727,273.6715662778636,282.5542722840929
2022-06-02 09:20,277.7772044628613,277.40761727765704,275.71796535728447,284.05608843295073
2022-06-02 09:30,277.628022687657,282.57652645803523,280.76668780156785,290.0025141982762
2022-06-02 09:40,280.45664292206385,285.6653511520079,289.3433517597087,295.6239380895658
2022-06-02 09:50,291.75935574111156,291.37835942442655,296.6095766668153,301.23691413302197
2022-06-02 10:00,303.96079984390985,300.60645254447223,301.0561688284722,305.2011486000262
2022-06-02 10:10,318.5811494557887,307.1996174031206,308.24921537172406,305.9129625002349
2022-06-02 10:20,322.03439157456944,312.3514288114807,312.5661531886585,305.683137234648
2022-06-02 10:30,328.0392618474528,320.0090398983985,313.763317533961,304.1653691572859
2022-06-02 10:40,331.87254775811584,323.5948447155649,319.8173520362214,302.4611685131266
2022-06-02 10:50,336.6846770781585,330.34226447813444,323.27431972688925,299.7543105325856
2022-06-02 11:00,341.0269613472567,330.9829857945071,325.50505526081,294.54567257812107
2022-06-02 11:10,345.70602322509194,332.81829420172664,329.14845015615924,290.38947258086597
2022-06-02 11:20,345.3077254564408,332.91614318186345,328.1090402045332,289.3393386986668
2022-06-02 11:30,344.3190134983336,333.6683934491887,327.45329349497024,288.4272698829974
2022-06-02 11:40,340.01035469135627,329.7569298561563,321.2270712508091,292.5438421281243
2022-06-02 11:50,336.65808049232794,325.05681535954994,317.97973638368535,293.7427094161196
2022-06-02 12:00,329.16994227319816,318.5972762849466,309.1808424151385,295.06216621526426
2022-06-02 12:10,320.68700855948475,315.39844110825004,308.89949422970295,296.8476745484714
2022-06-02 12:20,312.793643569103,310.9805980305125,307.2583476596929,296.5485779940743
2022-06-02 12:30,308.07420626881924,307.2461519335314,304.4464623716288,297.39211012425574
2022-06-02 12:40,302.55061113919555,304.3142864528849,302.00729043212846,295.6487540573079
2022-06-02 12:50,300.50600494051434,301.5565461884922,300.53253276003005,294.19294425591795
2022-06-02 13:00,302.510409675818,302.14717399010453,299.2965334809583,291.66238928791563
2022-06-02 13:10,301.5683633410511,300.06798006092544,296.14651415787,289.37539055179144
2022-06-02 13:20,302.26024510007557,298.7417743771225,295.322842589957,286.00439886398703
2022-06-02 13:30,302.0013227196155,298.412614513868,294.4606720489482,282.7926442074338
2022-06-02 13:40,301.5312324759286,296.9577700142059,293.4170302522934,279.07391874742814
2022-06-02 13:50,300.4436145767234,295.9768595346125,291.4018830314171,276.41675174685616
2022-06-02 14:00,299.1478543788481,293.8368648620633,289.3130789482385,272.95536450181174
2022-06-02 14:10,297.2011462790237,291.4719023313995,285.32424621168354,271.32746905809785
2022-06-02 14:20,295.8507082380335,290.54439210746233,283.7220991231473,269.611711432078
2022-06-02 14:30,294.5853945755473,291.40311304029234,283.50239178870544,269.05921109706156
2022-06-02 14:40,293.19751169363633,290.283461887358,282.84055539384593,268.2630461203064
2022-06-02 14:50,290.81145876059327,287.1983388723876,281.7857413375291,268.13625076567916
2022-06-02 15:00,288.6311253748028,284.8536934731587,279.310393317692,267.4765653618014
2022-06-02 15:10,285.2668158577385,282.6702421483129,277.59809773554883,266.5848843184479
2022-06-02 15:20,283.03896284002496,280.9803258220027,277.08464694983064,267.36542949528103
2022-06-02 15:30,281.7524539495197,280.37555222391796,276.83164339735754,269.6296722902119
2022-06-02 15:40,281.34203407209964,279.4756770636322,276.9612915416287,268.1135428636916
2022-06-02 15:50,279.6192945978905,279.3501375223826,275.9764885991857,267.1121194251916
2022-06-02 16:00,280.072436769222,277.42813783139883,274.29633958256983,266.5523187009254
2022-06-02 16:10,280.4237692352475,278.56553328839215,274.38451232513773,265.71533822162934
2022-06-02 16:20,280.0616121350784,278.205970300582,274.98494573968736,263.69797656900613
2022-06-02 16:30,281.3863798118562,278.15821870909866,274.4448499368003,261.9889516729591
2022-06-02 16:40,281.32113651074235,278.1916674633696,274.27631882437686,260.52534726856504
2022-06-02 16:50,283.71486716201343,277.80231930209703,274.0604299812344,259.61331024243253
2022-06-02 17:00,283.8385061913565,279.29963454241,273.8054544761925,258.9715771662911
2022-06-02 17:10,283.91194657625203,278.49465937144214,273.81164091644916,258.9601278003204
2022-06-02 17:20,281.35629350201924,277.7539519435915,274.3703049987336,258.2169483591433
2022-06-02 17:30,280.4842355660634,275.6851134609987,272.4682174887312,258.32740794850076
2022-06-02 17:40,279.19925379625624,275.08432796636805,272.45764369864463,257.39118861541493
2022-06-02 17:50,276.2188285092877,273.61066902347903,269.53800032796715,257.33641999371315
2022-06-02 18:00,276.3246358892766,272.1642529989492,268.3737173718987,258.7410925012143
2022-06-02 18:10,275.07011999892893,272.22288539619524,269.0709686647844,261.33726405567563
2022-06-02 18:20,275.0479951946249,272.6752685157709,269.7986741371023,260.12916606693256
2022-06-02 18:30,275.2848238513264,272.645727685053,269.68407976475515,259.127808388299
2022-06-02 18:40,274.4753892084507,271.6084407526231,268.6718871498171,259.15142035193304
2022-06-02 18:50,274.42855166784864,271.8067965398715,268.5771756909662,257.40194960085296
2022-06-02 19:00,274.2897221522401,270.5369565144273,268.4655161977259,255.82983257120978
2022-06-02 19:10,274.1308579930726,269.5400410569587,268.6249938618775,255.8645971493359
2022-06-02 19:20,276.2504507561338,271.06376431563035,269.2268314282919,254.8499832650951
2022-06-02 19:30,275.4340369684444,271.22522361706103,267.18603644501684,254.12269175082403
2022-06-02 19:40,275.451984869169,271.06619479970766,267.4283017334431,253.0402919640523
2022-06-02 19:50,275.16839275952924,271.349758140089,266.5832945848321,253.48145724982132
2022-06-02 20:00,274.4028785726624,270.8397838800715,266.77530329186504,253.47651962765775
2022-06-02 20:10,273.35253639045106,270.159967278879,265.7064424929616,253.28006392426073
2022-06-02 20:20,273.25984757003596,270.2122469098035,265.5152203034161,253.65663638254463
2022-06-02 20:30,273.0635355072175,270.0425268221772,265.2300366397844,253.40255415937662
2022-06-02 20:40,272.7042813803131,270.07415309136394,265.27086205483,253.54380251511134
2022-06-02 20:50,273.03209651969934,269.82707217368915,265.1865681517174,253.37226035193044
2022-06-02 21:00,273.21653729296827,269.91893097337595,265.30134952290956,254.71930341777906
2022-06-02 21:10,273.92770955205447,270.04760526404385,265.6421517754636,253.45763350078403
2022-06-02 21:20,273.65779948099356,269.8144755474954,264.98211735816597,253.37717592227736
2022-06-02 21:30,273.4668535840165,269.7534753242235,264.5185553596433,258.2484587214285
2022-06-02 21:40,273.4712148113999,270.2965009122571,266.0125388742554,263.84514238154424
2022-06-02 21:50,273.71007018943,271.7403375868977,269.0335814131206,262.0971262893553
2022-06-02 22:00,273.7457574283914,271.2724715173211,269.5871675842151,263.3890847168158
2022-06-02 22:10,273.93040845142633,272.07186247719403,271.5861856186924,263.47728105702686
2022-06-02 22:20,275.6515211251591,273.59897567033704,274.0050137238948,262.596015931943
2022-06-02 22:30,279.18241626402045,275.1668043935587,274.9420303746101,262.1695333843541
2022-06-02 22:40,281.2224262490624,276.1786238162195,275.1893797922488,259.4591874994524
2022-06-02 22:50,287.14366056455634,278.45029187824383,276.3121500196831,257.7446942529047
2022-06-02 23:00,290.94958177023915,280.34857153646783,278.03207611052926,254.78952294276738
2022-06-02 23:10,290.9480253935432,283.5266177249519,276.7496019746355,253.96599710808158
2022-06-02 23:20,293.29517350755174,284.7760757872609,277.85879865351916,255.48692989423165
2022-06-02 23:30,291.32307987606265,282.36820675989605,275.8362848280983,256.6589590386341
2022-06-02 23:40,289.4560487079935,279.0813218443708,274.32497680712805,257.13287722585125
2022-06-02 23:50,286.679422164289,278.1343805261295,273.5076303874693,257.6084120143923
2022-06-03 00:00,282.1839274889649,278.37164799920623,273.07679618481893,256.87737667572515
2022-06-03 00:10,276.53960324195725,276.46898006391456,271.0283579012729,260.4979649006386
2022-06-03 00:20,273.429559056172,273.61290124176895,270.4815473934899,263.42103898082513
2022-06-03 00:30,272.5889321855142,272.07258716986524,270.286584818469,263.9100759457238
2022-06-03 00:40,273.39715084458595,272.50291598439276,270.69419817301406,263.3894358891088
2022-06-03 00:50,274.0735198027413,272.58748139916923,270.9470237068068,264.1502581226243
2022-06-03 01:00,275.01147875770357,272.2057962671863,270.4143968337011,262.0892242953451
2022-06-03 01:10,275.8434644650253,271.95239981048456,269.8015909853199,261.4805714089158
2022-06-03 01:20,276.3138661616175,272.39770742062274,269.5337312537316,259.50689234705567
2022-06-03 01:30,277.48328861582,273.22886199897266,270.0342047816011,257.299514060197
2022-06-03 01:40,278.7991984242111,273.2709238846075,269.39792164833085,255.52812379238145
2022-06-03 01:50,280.93329373308467,273.39439961460647,268.69089250581584,253.22054485081142
2022-06-03 02:00,279.1732164436174,274.1977488458982,268.6390002346826,252.90634108920594
2022-06-03 02:10,279.1960942149083,273.4542137103155,267.0931333435637,252.99326530255837
2022-06-03 02:20,278.30410639670976,273.36345875066553,267.20334422977885,253.33615189776506
2022-06-03 02:30,276.797677306631,273.12292904011844,266.796274229845,254.5654464149909
2022-06-03 02:40,276.13950788074476,272.72152946802817,267.52689634008954,254.76497119351433
2022-06-03 02:50,274.35323325283275,271.72702293958946,266.99844754133915,255.82509337866
2022-06-03 03:00,272.87147158940815,270.9659376927816,266.54212451973416,256.6786935052326
2022-06-03 03:10,273.1128492813818,270.682980104343,267.04470903872294,257.45232748401844
2022-06-03 03:20,273.5131389039546,270.5720138165303,267.5399576876633,258.43800394638794
2022-06-03 03:30,273.6769206480568,270.4549696435375,267.8768723306631,258.1219696954859
2022-06-03 03:40,273.55977911810925,270.5168817685079,267.87970813174934,258.0406708792185
2022-06-03 03:50,273.6314570881058,270.73596497246024,268.05512438780363,257.722252213235
2022-06-03 04:00,274.47989134782955,270.5946123416639,267.44325567181033,256.62469082494334
2022-06-03 04:10,274.077531330712,270.6020043303459,267.4243375812858,256.5346968715611
2022-06-03 04:20,274.2793120107835,270.4846995426937,267.9386503935865,255.60326795461032
2022-06-03 04:30,274.31654734117467,270.3687537802484,267.1861683093231,253.52174168834932
2022-06-03 04:40,274.00649796583565,269.9935850026953,265.97027393340596,253.81497226720984
2022-06-03 04:50,274.17507811454755,269.9648990034054,265.9432679242759,253.03498035236728
2022-06-03 05:00,273.7167053138221,269.47696556222155,264.9879209310646,253.24487945648886
2022-06-03 05:10,273.64799198525304,269.50146943786774,264.55177866541044,253.3235895737892
2022-06-03 05:20,273.4072398281971,269.61006453025993,264.7753286083331,254.1625036299232
2022-06-03 05:30,273.7086004182988,269.94401381619497,265.3437751342349,253.98684981532006
2022-06-03 05:40,273.7225543405298,269.83903659763433,265.44042733998856,254.11993779495265
2022-06-03 05:50,273.7220069372186,269.8103891295936,265.27113337134926,254.0162229042042
2022-06-03 06:00,273.70350591817606,269.8684551067156,265.6051658084663,255.35827222119124
